portfolio,date,mv,returns
uKFixedIncome,10/06/2015,1328811.366,-0.002086464
uKFixedIncome,11/06/2015,1339796.904,0.004172899
uKFixedIncome,12/06/2015,1323163.732,-0.008070688
uKFixedIncome,13/06/2015,1342220.88,0.008862147
uKFixedIncome,14/06/2015,1317767.006,-0.004598438
uKFixedIncome,15/06/2015,1322828.881,0.006008359
uKFixedIncome,16/06/2015,1299791.999,-0.009656368
uKFixedIncome,17/06/2015,1302058.331,-0.007338156
uKFixedIncome,18/06/2015,1323329.553,6.16E-03
uKFixedIncome,19/06/2015,1307849.822,-0.005539128
uKFixedIncome,20/06/2015,1330010.273,0.009534856
uKFixedIncome,21/06/2015,1311379.023,-0.000755935
uKFixedIncome,22/06/2015,1313245.396,0.000100773
uKFixedIncome,23/06/2015,1302702.742,-0.007664035
uKFixedIncome,24/06/2015,1306238.887,-0.008963577
uKFixedIncome,25/06/2015,1329798.341,0.00376997
uKFixedIncome,26/06/2015,1326092.873,-0.005891746
uKFixedIncome,27/06/2015,1349553.653,0.008028008
uKFixedIncome,28/06/2015,1335067.186,-0.009173886
uKFixedIncome,29/06/2015,1362460.976,0.008575817
uKFixedIncome,30/06/2015,1340337.603,-0.009053057
uKFixedIncome,01/07/2015,1346532.963,-0.004807256
uKFixedIncome,02/07/2015,1359532.512,0.000866483
uKFixedIncome,03/07/2015,1359801.16,-0.003861765
uKFixedIncome,04/07/2015,1385658.413,0.007465409
uKFixedIncome,05/07/2015,1368735.332,-0.006664731
uKFixedIncome,06/07/2015,1396654.351,0.006294283
uKFixedIncome,07/07/2015,1383053.718,-0.009787631
uKFixedIncome,08/07/2015,1387528.021,-0.008439116
uKFixedIncome,09/07/2015,1416347.098,0.008805273
uKFixedIncome,10/07/2015,1408529.036,-0.005734927
uKFixedIncome,11/07/2015,1430617.865,0.006651455
uKFixedIncome,12/07/2015,1423253.656,-0.001301567
uKFixedIncome,13/07/2015,1440332.347,0.002589172
uKFixedIncome,14/07/2015,1444553.969,-0.000431588
uKFixedIncome,15/07/2015,1443180.704,-0.006210473
uKFixedIncome,16/07/2015,1468792.491,0.001248029
uKFixedIncome,17/07/2015,1472216.203,-0.0012823
uKFixedIncome,18/07/2015,1478171.94,0.000975438
uKFixedIncome,19/07/2015,1476923.316,-0.001195992
uKFixedIncome,20/07/2015,1489646.993,0.004976652
uKFixedIncome,21/07/2015,1476465.738,-0.005596197
uKFixedIncome,22/07/2015,1484374.562,-0.008787882
uKFixedIncome,23/07/2015,1518536.686,0.006470622
uKFixedIncome,24/07/2015,1503975.188,-7.76E-03
uKFixedIncome,25/07/2015,1519601.95,0.002613733
uKFixedIncome,26/07/2015,1511160.407,-0.003304038
uKFixedIncome,27/07/2015,1513660.583,0.000183551
uKFixedIncome,28/07/2015,1493103.622,-0.009056481
uKFixedIncome,29/07/2015,1498825.26,-0.003380086
uKFixedIncome,30/07/2015,1508125.46,0.001551186
uKFixedIncome,31/07/2015,1496299.081,-0.003838436
uKFixedIncome,01/08/2015,1507420.436,0.009995054
uKFixedIncome,02/08/2015,1486385.363,-0.001709795
uKFixedIncome,03/08/2015,1500812.707,0.008859644
uKFixedIncome,04/08/2015,1481103.609,-0.006412485
uKFixedIncome,05/08/2015,1486066.569,-0.006771517
uKFixedIncome,06/08/2015,1525609.524,0.009648425
uKFixedIncome,07/08/2015,1515529.37,-0.009116928
uKFixedIncome,08/08/2015,1561175.004,0.009717349
uKFixedIncome,09/08/2015,1557917.173,-0.002342313
uKFixedIncome,10/08/2015,1597386.587,0.009280956
uKFixedIncome,11/08/2015,1596461.901,-0.001438956
uKFixedIncome,12/08/2015,1599039.566,-0.004638112
uKFixedIncome,13/08/2015,1616205.701,0.001313419
uKFixedIncome,14/08/2015,1611372.348,-0.006756319
uKFixedIncome,15/08/2015,1622640.766,0.0023941
uKFixedIncome,16/08/2015,1605526.652,-0.004133499
uKFixedIncome,17/08/2015,1618486.011,0.002551968
uKFixedIncome,18/08/2015,1614559.732,-0.001940749
uKFixedIncome,19/08/2015,1615980.695,-0.003137603
uKFixedIncome,20/08/2015,1628289.454,0.001244707
uKFixedIncome,21/08/2015,1627302.899,-0.0067083
uKFixedIncome,22/08/2015,1652828.152,0.005466518
uKFixedIncome,23/08/2015,1638164.145,-0.005538441
uKFixedIncome,24/08/2015,1663497.881,0.008500039
uKFixedIncome,25/08/2015,1645593.75,-0.004295866
uKFixedIncome,26/08/2015,1636400.429,-0.005292537
uKFixedIncome,27/08/2015,1650409.927,0.006668662
uKFixedIncome,28/08/2015,1637077.026,-0.003609693
uKFixedIncome,29/08/2015,1641793.142,2.21E-03
uKFixedIncome,30/08/2015,1634794.392,-0.002008205
uKFixedIncome,31/08/2015,1640776.554,0.001040201
uKFixedIncome,01/09/2015,1638120.85,-0.00122729
uKFixedIncome,02/09/2015,1626837.852,-0.002894015
uKFixedIncome,03/09/2015,1640772.495,0.009933457
uKFixedIncome,04/09/2015,1607413.175,-0.002316145
uKFixedIncome,05/09/2015,1599134.107,0.000266282
uKFixedIncome,06/09/2015,1564965.631,-0.009363342
uKFixedIncome,07/09/2015,1567740.856,0.005145249
uKFixedIncome,08/09/2015,1536053.008,-0.00141307
uKFixedIncome,09/09/2015,1516501.656,-0.006136997
uKFixedIncome,10/09/2015,1525383.334,0.003162188
uKFixedIncome,11/09/2015,1508284.805,-0.004355666
uKFixedIncome,12/09/2015,1517388.936,0.001983138
uKFixedIncome,13/09/2015,1504225.193,-0.009851788
uKFixedIncome,14/09/2015,1530284.248,0.00643565
uKFixedIncome,15/09/2015,1504640.013,-0.006728301
uKFixedIncome,16/09/2015,1499566.964,-0.006332527
uKFixedIncome,17/09/2015,1501798.902,0.002994749
uKFixedIncome,18/09/2015,1475059.328,-0.003047182
uKFixedIncome,19/09/2015,1473854.473,0.004995658
uKFixedIncome,20/09/2015,1443951.429,-0.006806043
uKFixedIncome,21/09/2015,1451294.576,0.004742569
uKFixedIncome,22/09/2015,1434127.538,-0.005338549
uKFixedIncome,23/09/2015,1433654.169,-0.008649655
uKFixedIncome,24/09/2015,1457605.047,0.00854082
uKFixedIncome,25/09/2015,1448889.467,-0.002992841
uKFixedIncome,26/09/2015,1464341.149,0.002683154
uKFixedIncome,27/09/2015,1463784.319,-0.004360497
uKFixedIncome,28/09/2015,1484041.707,0.005615832
uKFixedIncome,29/09/2015,1478154.322,-0.001870607
uKFixedIncome,30/09/2015,1469607.052,-0.007338619
uKFixedIncome,01/10/2015,1486988.603,0.00116338
uKFixedIncome,02/10/2015,1478831.523,-0.005817255
uKFixedIncome,03/10/2015,1503900.846,0.009742052
uKFixedIncome,04/10/2015,1478982.237,-0.009603309
uKFixedIncome,05/10/2015,1504474.357,0.001296774
uKFixedIncome,06/10/2015,1507008.313,-0.005263859
uKFixedIncome,07/10/2015,1526088.689,-0.002206572
uKFixedIncome,08/10/2015,1563719.128,0.009903924
uKFixedIncome,09/10/2015,1561571.056,-0.002412566
uKFixedIncome,10/10/2015,1591191.352,0.006423729
uKFixedIncome,11/10/2015,1583604.874,-0.006217682
uKFixedIncome,12/10/2015,1605288.999,0.002359122
uKFixedIncome,13/10/2015,1599459.132,-0.007012452
uKFixedIncome,14/10/2015,1619157.569,-0.001845402
uKFixedIncome,15/10/2015,1639059.297,0.006390729
uKFixedIncome,16/10/2015,1630043.178,-0.003477808
uKFixedIncome,17/10/2015,1650812.047,0.006335918
uKFixedIncome,18/10/2015,1646422.274,-0.000574241
uKFixedIncome,19/10/2015,1669113.722,0.007412452
uKFixedIncome,20/10/2015,1662273.641,-0.003747187
uKFixedIncome,21/10/2015,1669494.884,-0.000913792
uKFixedIncome,22/10/2015,1683865.141,0.006595649
uKFixedIncome,23/10/2015,1658810.624,-0.007882075
uKFixedIncome,24/10/2015,1673098.817,0.007415511
uKFixedIncome,25/10/2015,1646480.506,-0.003524903
uKFixedIncome,26/10/2015,1668902.718,0.009082665
uKFixedIncome,27/10/2015,1660145.092,-0.00231005
uKFixedIncome,28/10/2015,1672767.237,-0.002593762
uKFixedIncome,29/10/2015,1707340.786,0.009187546
uKFixedIncome,30/10/2015,1683526.724,-0.00902677
uKFixedIncome,31/10/2015,1721301.201,0.009234025
uKFixedIncome,01/11/2015,1690634.264,-0.008925711
uKFixedIncome,02/11/2015,1717476.352,0.006708276
uKFixedIncome,03/11/2015,1701751.633,-0.003110361
uKFixedIncome,04/11/2015,1696569.494,-0.007399242
uKFixedIncome,05/11/2015,1715709.134,0.004300748
uKFixedIncome,06/11/2015,1698954.687,-0.003687068
uKFixedIncome,07/11/2015,1705322.785,0.007954557
uKFixedIncome,08/11/2015,1675474.623,-0.002280995
uKFixedIncome,09/11/2015,1676783.585,0.002703502
uKFixedIncome,10/11/2015,1646725.438,-0.007570978
uKFixedIncome,11/11/2015,1644763.156,-0.006132666
uKFixedIncome,12/11/2015,1660753.803,0.007211718
uKFixedIncome,13/11/2015,1632744.844,-0.005566098
uKFixedIncome,14/11/2015,1629125.354,0.001540061
uKFixedIncome,15/11/2015,1609362.252,-0.006243921
uKFixedIncome,16/11/2015,1613487.106,0.003432454
uKFixedIncome,17/11/2015,1597879.435,-0.000798493
uKFixedIncome,18/11/2015,1583436.087,-0.003462993
uKFixedIncome,19/11/2015,1594499.462,0.004819342
uKFixedIncome,20/11/2015,1573933.525,-0.004294667
uKFixedIncome,21/11/2015,1576156.811,0.001841311
uKFixedIncome,22/11/2015,1561501.412,-0.006029628
uKFixedIncome,23/11/2015,1580736.652,0.002702783
uKFixedIncome,24/11/2015,1567243.175,-0.005597639
uKFixedIncome,25/11/2015,1571266.266,-0.004314639
uKFixedIncome,26/11/2015,1590696.808,0.007347782
uKFixedIncome,27/11/2015,1568792.495,-0.002860304
uKFixedIncome,28/11/2015,1584421.515,0.008456359
uKFixedIncome,29/11/2015,1574499.314,-0.002517437
uKFixedIncome,30/11/2015,1594424.603,7.45E-03
uKFixedIncome,01/12/2015,1580663.516,-0.001314662
uKFixedIncome,02/12/2015,1580655.881,-0.003079351
uKFixedIncome,03/12/2015,1599181.597,0.008050139
uKFixedIncome,04/12/2015,1573475.227,-0.008571279
uKFixedIncome,05/12/2015,1591743.981,0.004288973
uKFixedIncome,06/12/2015,1568536.436,-0.008923659
uKFixedIncome,07/12/2015,1589610.909,0.007716918
uKFixedIncome,08/12/2015,1556261.017,-0.009559888
uKFixedIncome,09/12/2015,1547380.592,-0.007962733
uKFixedIncome,10/12/2015,1562319.896,0.002942775
uKFixedIncome,11/12/2015,1552661.044,-0.003367777
uKFixedIncome,12/12/2015,1568170.487,0.001998474
uKFixedIncome,13/12/2015,1569379.106,-0.000439671
uKFixedIncome,14/12/2015,1581800.334,0.008606356
uKFixedIncome,15/12/2015,1550578.915,-0.003687188
uKFixedIncome,16/12/2015,1534764.292,-0.006536465
uKFixedIncome,17/12/2015,1532028.89,0.002336355
uKFixedIncome,18/12/2015,1506783.446,-0.002654963
uKFixedIncome,19/12/2015,1506336.655,0.006358124
uKFixedIncome,20/12/2015,1477951.007,-0.006844822
uKFixedIncome,21/12/2015,1496621.247,0.008463417
uKFixedIncome,22/12/2015,1467883.447,-0.009794031
uKFixedIncome,23/12/2015,1473231.077,-0.004810015
uKFixedIncome,24/12/2015,1486039.78,0.007467644
uKFixedIncome,25/12/2015,1463424.677,-0.000701152
uKFixedIncome,26/12/2015,1460385.665,0.004616317
uKFixedIncome,27/12/2015,1441463.18,-0.004349787
uKFixedIncome,28/12/2015,1445202.928,0.003084268
uKFixedIncome,29/12/2015,1439558.595,-0.002463669
uKFixedIncome,30/12/2015,1441841.005,-0.004924473
uKFixedIncome,31/12/2015,1458100.242,0.00463243
uKFixedIncome,01/01/2016,1444301.897,-0.004315777
uKFixedIncome,02/01/2016,1455962.374,0.004892243
uKFixedIncome,03/01/2016,1435830.377,-0.003430854
uKFixedIncome,04/01/2016,1438880.763,0.00419037
uKFixedIncome,05/01/2016,1423518.075,-0.001410631
uKFixedIncome,06/01/2016,1410602.161,-0.006039158
uKFixedIncome,07/01/2016,1418778.758,0.002531832
uKFixedIncome,08/01/2016,1404931.723,-0.007606902
uKFixedIncome,09/01/2016,1424299.478,0.004048608
uKFixedIncome,10/01/2016,1404235.127,-0.009556639
uKFixedIncome,11/01/2016,1412091.783,0.001672907
uKFixedIncome,12/01/2016,1392353.714,-0.006219433
uKFixedIncome,13/01/2016,1382530.064,-0.008567096
uKFixedIncome,14/01/2016,1393184.312,0.005503898
uKFixedIncome,15/01/2016,1369865.294,-5.98E-03
uKFixedIncome,16/01/2016,1381603.598,0.002601291
uKFixedIncome,17/01/2016,1367819.776,-0.006773185
uKFixedIncome,18/01/2016,1386469,0.008776046
uKFixedIncome,19/01/2016,1369323.946,-0.005158673
uKFixedIncome,20/01/2016,1381054.955,-0.002266099
uKFixedIncome,21/01/2016,1396904.21,0.008330129
uKFixedIncome,22/01/2016,1378387.684,-0.007387587
uKFixedIncome,23/01/2016,1395341.366,0.000532781
uKFixedIncome,24/01/2016,1389167.699,-0.009489147
uKFixedIncome,25/01/2016,1417102.212,0.00677586
uKFixedIncome,26/01/2016,1415971.319,-0.00391438
uKFixedIncome,27/01/2016,1421315.458,-0.006085631
uKFixedIncome,28/01/2016,1441149.382,0.005777395
uKFixedIncome,29/01/2016,1422822.959,-0.007377866
uKFixedIncome,30/01/2016,1442361.72,0.008843457
uKFixedIncome,31/01/2016,1414838.406,-0.007721039
uKFixedIncome,01/02/2016,1433848.406,0.001575662
uKFixedIncome,02/02/2016,1436574.765,-0.002952637
uKFixedIncome,03/02/2016,1443258.13,-0.002336714
uKFixedIncome,04/02/2016,1462141.948,0.00474259
uKFixedIncome,05/02/2016,1450388.572,-0.003997869
uKFixedIncome,06/02/2016,1459922.127,0.006023021
uKFixedIncome,07/02/2016,1437401.495,-0.007288929
uKFixedIncome,08/02/2016,1440827.206,0.000492714
uKFixedIncome,09/02/2016,1422072.407,-0.005550246
uKFixedIncome,10/02/2016,1406744.441,-0.008814535
uKFixedIncome,11/02/2016,1416742.918,0.005784115
uKFixedIncome,12/02/2016,1386414.635,-0.006310503
uKFixedIncome,13/02/2016,1394570.61,0.007056447
uKFixedIncome,14/02/2016,1363437.302,-0.008627373
uKFixedIncome,15/02/2016,1381961.344,0.007438908
uKFixedIncome,16/02/2016,1367329.209,-0.004508593
uKFixedIncome,17/02/2016,1369380.999,-0.00185617
uKFixedIncome,18/02/2016,1377915.299,0.000402225
uKFixedIncome,19/02/2016,1373626.641,-0.009841591
uKFixedIncome,20/02/2016,1408230.095,0.009672455
uKFixedIncome,21/02/2016,1389213.269,-0.008484875
uKFixedIncome,22/02/2016,1409874.243,0.003394204
uKFixedIncome,23/02/2016,1396206.536,-0.008642024
uKFixedIncome,24/02/2016,1409130.608,-0.004840801
uKFixedIncome,25/02/2016,1429248.33,0.001619742
uKFixedIncome,26/02/2016,1416715.646,-0.009940165
uKFixedIncome,27/02/2016,1453744.868,0.006861433
uKFixedIncome,28/02/2016,1448821.271,-0.000641875
uKFixedIncome,29/02/2016,1459971.244,0.004191008
uKFixedIncome,01/03/2016,1439869.327,-0.006713846
uKFixedIncome,02/03/2016,1442918.073,-0.005840935
uKFixedIncome,03/03/2016,1466697.833,0.009621252
uKFixedIncome,04/03/2016,1450488.243,-0.003884666
uKFixedIncome,05/03/2016,1462440.618,0.004715338
uKFixedIncome,06/03/2016,1463406.994,-0.000239074
uKFixedIncome,07/03/2016,1478832.738,0.008318655
uKFixedIncome,08/03/2016,1452300.133,-0.009576059
uKFixedIncome,09/03/2016,1465268.525,-0.004271
uKFixedIncome,10/03/2016,1475712.984,0.002303821
uKFixedIncome,11/03/2016,1464180.585,-0.007206928
uKFixedIncome,12/03/2016,1480031.914,0.002506486
uKFixedIncome,13/03/2016,1463465.745,-0.009088067
uKFixedIncome,14/03/2016,1486691.267,0.00612077
uKFixedIncome,15/03/2016,1475172.316,-0.007539514
uKFixedIncome,16/03/2016,1480486.088,-0.008982712
uKFixedIncome,17/03/2016,1510724.081,0.006859177
uKFixedIncome,18/03/2016,1499074.906,-0.001642774
uKFixedIncome,19/03/2016,1503260.849,0.005328708
uKFixedIncome,20/03/2016,1470398.938,-0.007424336
uKFixedIncome,21/03/2016,1476980.648,0.005879417
uKFixedIncome,22/03/2016,1462161.058,-0.001044915
uKFixedIncome,23/03/2016,1460039.404,-0.001373878
uKFixedIncome,24/03/2016,1465824.28,0.005708995
uKFixedIncome,25/03/2016,1445102.719,-0.006031947
uKFixedIncome,26/03/2016,1461838.486,0.009705416
uKFixedIncome,27/03/2016,1426334.458,-0.009064587
uKFixedIncome,28/03/2016,1444384.814,0.00875375
uKFixedIncome,29/03/2016,1420017.492,-0.004549034
uKFixedIncome,30/03/2016,1418053.126,-0.00803714
uKFixedIncome,31/03/2016,1445530.387,0.0070225
uKFixedIncome,01/04/2016,1429415.653,-0.008094769
uKFixedIncome,02/04/2016,1452285.913,0.005163609
uKFixedIncome,03/04/2016,1443223.154,-0.001939814
uKFixedIncome,04/04/2016,1455060.875,0.005150733
uKFixedIncome,05/04/2016,1441807.386,-0.004383916
uKFixedIncome,06/04/2016,1432872.451,-0.009174834
uKFixedIncome,07/04/2016,1456023.982,0.009635713
uKFixedIncome,08/04/2016,1440776.93,-0.001086738
uKFixedIncome,09/04/2016,1440519.184,0.001526112
uKFixedIncome,10/04/2016,1414839.411,-0.007246136
uKFixedIncome,11/04/2016,1414688.029,0.001318641
uKFixedIncome,12/04/2016,1392112.257,-0.006199376
uKFixedIncome,13/04/2016,1376823.846,-0.00611839
uKFixedIncome,14/04/2016,1378920.529,0.009373631
uKFixedIncome,15/04/2016,1347408.581,-0.006128087
uKFixedIncome,16/04/2016,1360125.408,0.007169078
uKFixedIncome,17/04/2016,1342137.655,-0.003399592
uKFixedIncome,18/04/2016,1357480.512,0.007620214
uKFixedIncome,19/04/2016,1340428.518,-0.005924754
uKFixedIncome,20/04/2016,1344033.454,-0.003559071
uKFixedIncome,21/04/2016,1354263.147,0.005739979
uKFixedIncome,22/04/2016,1349813.303,-0.001127577
uKFixedIncome,23/04/2016,1359722.402,0.003287472
uKFixedIncome,24/04/2016,1358894.572,-0.003617178
uKFixedIncome,25/04/2016,1377636.47,0.007394479
uKFixedIncome,26/04/2016,1364545.629,-0.007838859
uKFixedIncome,27/04/2016,1371946.002,-0.001711636
uKFixedIncome,28/04/2016,1372957.513,0.0004913
uKFixedIncome,29/04/2016,1365740.593,-0.002826514
uKFixedIncome,30/04/2016,1366566.881,0.002009009
uKFixedIncome,01/05/2016,1338931.105,-0.007341554
uKFixedIncome,02/05/2016,1336613.928,0.001281935
uKFixedIncome,03/05/2016,1315620.406,-0.008913496
uKFixedIncome,04/05/2016,1314083.003,-0.001892022
uKFixedIncome,05/05/2016,1322819.573,0.007176117
uKFixedIncome,06/05/2016,1305041.738,-0.004207704
uKFixedIncome,07/05/2016,1318044.835,0.007636243
uKFixedIncome,08/05/2016,1306470.793,-1.01E-04
uKFixedIncome,09/05/2016,1312439.437,0.004418057
uKFixedIncome,10/05/2016,1297948.775,-0.008389217
uKFixedIncome,11/05/2016,1308221.957,-0.005227875
uKFixedIncome,12/05/2016,1329626.739,0.005904965
uKFixedIncome,13/05/2016,1327312.878,-0.000856435
uKFixedIncome,14/05/2016,1349279.288,0.008958609
uKFixedIncome,15/05/2016,1331743.717,-0.009286154
uKFixedIncome,16/05/2016,1364031.206,0.006291655
uKFixedIncome,17/05/2016,1365776.097,-0.006804774
uKFixedIncome,18/05/2016,1379217.48,-0.007653976
uKFixedIncome,19/05/2016,1419652.582,0.009372247
uKFixedIncome,20/05/2016,1412528.618,-0.009222261
uKFixedIncome,21/05/2016,1449944.356,0.00382202
uKFixedIncome,22/05/2016,1453913.62,-0.000920836
uKFixedIncome,23/05/2016,1462145.867,7.60E-04
uKFixedIncome,24/05/2016,1455358.046,-0.003800517
uKFixedIncome,25/05/2016,1445273.634,-0.003890025
uKFixedIncome,26/05/2016,1440891.096,0.003354428
uKFixedIncome,27/05/2016,1423121.121,-0.004545642
uKFixedIncome,28/05/2016,1440254.337,0.006799293
uKFixedIncome,29/05/2016,1419118.634,-0.008557249
uKFixedIncome,30/05/2016,1441528.989,0.007551697
uKFixedIncome,31/05/2016,1423569.348,-0.006379814
uKFixedIncome,01/06/2016,1416235.544,-0.007951999
uKFixedIncome,02/06/2016,1433231.33,0.006498381
uKFixedIncome,03/06/2016,1410549.916,-0.009004172
uKFixedIncome,04/06/2016,1441221.505,0.009287947
uKFixedIncome,05/06/2016,1427493.527,-0.004531951
uKFixedIncome,06/06/2016,1448452.959,0.005714378
uKFixedIncome,07/06/2016,1440626.118,-0.000148956
uKFixedIncome,08/06/2016,1434853.067,-0.003943782
uKFixedIncome,09/06/2016,1447488.91,0.007032508
uKFixedIncome,10/06/2016,1431181.968,-0.000470475
uKFixedIncome,11/06/2016,1432702.793,0.005746237
uKFixedIncome,12/06/2016,1418819.702,-0.000576906
uKFixedIncome,13/06/2016,1417459.856,0.005533104
uKFixedIncome,14/06/2016,1397440.734,-0.002224321
uKFixedIncome,15/06/2016,1381117.211,-0.004713947
uKFixedIncome,16/06/2016,1386764.271,0.008815624
uKFixedIncome,17/06/2016,1360003.111,-0.004202825
uKFixedIncome,18/06/2016,1376095.005,9.49E-03
uKFixedIncome,19/06/2016,1350250.412,-0.009415126
uKFixedIncome,20/06/2016,1373012.069,0.007488981
uKFixedIncome,21/06/2016,1360151.572,-0.001237951
uKFixedIncome,22/06/2016,1342568.096,-0.006440936
uKFixedIncome,23/06/2016,1342527.978,0.004907152
uKFixedIncome,24/06/2016,1312681.595,-0.003900478
uKFixedIncome,25/06/2016,1320735.722,0.009919371
uKFixedIncome,26/06/2016,1290583.491,-0.009298306
uKFixedIncome,27/06/2016,1298883.479,0.001031293
uKFixedIncome,28/06/2016,1289721.186,-0.006538126
uKFixedIncome,29/06/2016,1296062.973,-0.006489232
uKFixedIncome,30/06/2016,1316781.973,0.009058743
uKFixedIncome,01/07/2016,1294882.094,-0.003748038
uKFixedIncome,02/07/2016,1304686.184,2.66E-04
uKFixedIncome,03/07/2016,1297778.208,-0.005060425
uKFixedIncome,04/07/2016,1304996.068,0.005794409
uKFixedIncome,05/07/2016,1284257.989,-0.008110781
uKFixedIncome,06/07/2016,1287650.112,-0.006003616
uKFixedIncome,07/07/2016,1299242.471,0.006922842
uKFixedIncome,08/07/2016,1278651.97,-0.002785606
uKFixedIncome,09/07/2016,1283170.183,0.001258698
uKFixedIncome,10/07/2016,1272118.788,-0.003841377
uKFixedIncome,11/07/2016,1284835.78,0.009514868
uKFixedIncome,12/07/2016,1269686.003,-0.001245045
uKFixedIncome,13/07/2016,1272902.786,-0.0017465
uKFixedIncome,14/07/2016,1281938.561,0.008786702
uKFixedIncome,15/07/2016,1259155.205,-0.005148213
uKFixedIncome,16/07/2016,1275496.71,0.009663466
uKFixedIncome,17/07/2016,1247227.788,-0.007587215
uKFixedIncome,18/07/2016,1250908.06,0.00370311
uKFixedIncome,19/07/2016,1225112.764,-0.009350784
